"report_id","date_time","police_beat","street_no","street_dir","street_name","street_type","cross_st_dir","cross_st_name","cross_st_type","violation_section","violation_type","charge_desc","injured","killed","hit_run_lvl"
"172953","2017-04-11 13:07:00","837","4200"," ","HOME","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"173260","2017-04-11 13:35:00","611","2700"," ","HISTORIC DECATUR","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172929","2017-04-11 13:58:00","447","5000"," ","FEDERAL","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"172923","2017-04-11 15:30:00","934","5400"," ","MEADOWS DEL MAR"," "," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","2","0",""
"172883","2017-04-11 15:45:00","437","1200"," ","BRIARWOOD","ROAD"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172862","2017-04-11 16:20:00","521","100"," ","14TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172924","2017-04-11 16:50:00","934","11900"," ","CARMEL CREEK","ROAD"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","1","0",""
"173062","2017-04-11 17:00:00","115","8600"," ","GENESEE","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"172896","2017-04-11 17:00:00","233","9700"," ","GRACELAND","WAY"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172954","2017-04-11 18:06:00","123","1300"," ","WEST MISSION BAY","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"172863","2017-04-11 18:18:00","528","700","W","IVY","STREET"," "," "," ","21750","VC","OVERTAKE AND PASS TO LEFT","0","0","MISDEMEANOR"
"172912","2017-04-11 18:20:00","611","3100"," ","MIDWAY","DRIVE"," "," "," ","21954A","VC","PEDESTRIANS OUTSIDE CROSSWALKS","1","0","MISDEMEANOR"
"172916","2017-04-11 19:05:00","243","0"," ","KEARNY VILLA","ROAD"," ","MIRAMAR","ROAD","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172895","2017-04-11 20:40:00","243","8800"," ","KENAMAR","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"173131","2017-04-11 21:14:00","626","2000","W","WASHINGTON","STREET"," "," "," ","21461A","VC","FAIL TO OBEY TRAFFIC CONTROL DEVICE","0","0",""
"173280","2017-04-12 00:01:00","614","4900"," ","SANTA MONICA","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172857","2017-04-12 01:04:00","122","1000"," ","GRAND","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172928","2017-04-12 05:56:00","511","1300","S","28TH","STREET"," "," "," ","22107","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172899","2017-04-12 07:12:00","124","5700"," ","LA JOLLA MESA","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172931","2017-04-12 07:39:00","326","0"," ","COLLWOOD","BOULEVARD"," ","MONTEZUMA","ROAD","21453C","VC","RED ARROWDO NOT ENTER INTERSECTION","5","0",""
"172944","2017-04-12 07:40:00","824","4900"," ","COLLWOOD","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"173111","2017-04-12 08:26:00","529","0"," ","02ND","AVENUE"," ","GRAPE","STREET","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"172926","2017-04-12 09:20:00","313","7500"," ","RONSON","ROAD"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"173075","2017-04-12 09:20:00","114","3700"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"172959","2017-04-12 09:30:00","627","4000"," ","01ST","AVENUE"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"173027","2017-04-12 11:00:00","326","4900"," ","COLLEGE","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172898","2017-04-12 11:30:00","124","7700"," ","GIRARD","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172822","2017-04-12 12:17:00","114","4600"," ","CLAIREMONT","DRIVE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172894","2017-04-12 14:10:00","313","7300"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172927","2017-04-12 15:30:00","315","5000"," ","TEXAS","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172910","2017-04-12 15:45:00","433","500"," ","61ST","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"172947","2017-04-12 16:00:00","512","10"," ","30TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172951","2017-04-12 16:18:00","116","3000"," ","CLAIREMONT","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"174957","2017-04-12 16:20:00","712","4300"," ","CAM DE LA PLAZA"," "," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"173076","2017-04-12 16:23:00","524","600"," ","08TH","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"173132","2017-04-12 16:59:00","611","4100"," ","SPORTS ARENA","BOULEVARD"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","1","0",""
"172918","2017-04-12 17:25:00","627","3800"," ","10TH","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"173057","2017-04-12 17:30:00","614","2000"," ","SUNSET CLIFFS","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173114","2017-04-12 17:30:00","614","1600"," ","SUNSET CLIFFS","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172986","2017-04-12 17:30:00","243","6800"," ","KEARNY VILLA","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","3","0",""
"172911","2017-04-12 19:00:00","512","600","S","31ST","STREET"," "," "," ","22450(A)","VC","STOP REQUIREMENTS STATE STOP LINE","0","0","MISDEMEANOR"
"175626","2017-04-12 19:43:00","614","0"," ","SUNSET CLIFFS","BOULEVARD"," ","WEST POINT LOMA","BOULEVARD","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"172973","2017-04-12 20:07:00","122","4200"," ","OCEAN","BOULEVARD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172913","2017-04-12 20:19:00","446","4700"," ","LOGAN","AVENUE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0","FELONY"
"173727","2017-04-12 20:20:00","527","2100"," ","NORTH HARBOR","DRIVE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172942","2017-04-12 22:26:00","311","3300"," ","MURPHY CANYON","ROAD"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173293","2017-04-13 00:01:00","614","4900"," ","VOLTAIRE","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172893","2017-04-13 00:36:00","811","4300"," ","36TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173031","2017-04-13 02:00:00","813","3900"," ","KANSAS","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173016","2017-04-13 03:30:00","937","14300"," ","CAM DEL SUR"," "," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"173067","2017-04-13 05:15:00","434","600"," ","BONSALL","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173037","2017-04-13 08:00:00","521","0"," ","16TH","STREET"," ","G","STREET","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","2","0",""
"173261","2017-04-13 09:01:00","611","0"," ","LANING","ROAD"," ","NORTH HARBOR","DRIVE","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0",""
"172941","2017-04-13 10:26:00","441","0"," ","SILKTREE","COURT"," "," "," ","22515A","VC","LEAVE VEHICLE UNATTENDED","0","0","MISDEMEANOR"
"172946","2017-04-13 10:30:00","514","2200"," ","MARKET","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172958","2017-04-13 10:50:00","618","1300"," ","SUNSET CLIFFS","BOULEVARD"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"173043","2017-04-13 11:14:00","451","0"," ","54TH","STREET"," ","COLLEGE GROVE","DRIVE","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172906","2017-04-13 12:30:00","712","4200"," ","CAM DE LA PLAZA"," "," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172994","2017-04-13 13:15:00","114","4200"," ","CLAIREMONT MESA","BOULEVARD"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","1","0",""
"173003","2017-04-13 15:19:00","521","1200"," ","C","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"173171","2017-04-13 16:33:00","613","1800"," ","CATALINA","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172943","2017-04-13 17:15:00","322","5100"," ","ORCUTT","AVENUE"," "," "," ","22100A","VC","RIGHT TURNS AT INTERSECTIONS","0","0","MISDEMEANOR"
"172955","2017-04-13 18:05:00","111","6900"," ","BALBOA","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"172977","2017-04-13 19:00:00","327","5100"," ","63RD","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172950","2017-04-13 19:20:00","834","0"," ","UNIVERSITY","AVENUE"," ","VAN DYKE","AVENUE","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"172956","2017-04-13 19:24:00","832","4100"," ","UNIVERSITY","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0",""
"173005","2017-04-13 19:25:00","934","5300"," ","GRAND DEL MAR","COURT"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"173071","2017-04-13 20:15:00","234","10700"," ","RANCHO BERNARDO"," "," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173176","2017-04-13 21:03:00","528","200","W","ASH","STREET"," "," "," ","22100A","VC","RIGHT TURNS AT INTERSECTIONS","0","0","MISDEMEANOR"
"172945","2017-04-13 21:50:00","515","300"," ","28TH","STREET"," "," "," ","21658A","VC","LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING","0","0","MISDEMEANOR"
"173241","2017-04-14 01:11:00","531","1700"," ","PERSHING","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172984","2017-04-14 02:10:00","522","500"," ","04TH","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","1","0","MISDEMEANOR"
"173025","2017-04-14 03:00:00","723","2700"," ","BARBOUR","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173175","2017-04-14 06:50:00","511","2900","E","HARBOR","DRIVE"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0","MISDEMEANOR"
"173008","2017-04-14 10:05:00","931","6300"," ","MIRA MESA","BOULEVARD"," "," "," ","21703","VC","FOLLOWING TOO CLOSELY","0","0",""
"173187","2017-04-14 10:35:00","511","1700"," ","NEWTON","AVENUE"," "," "," ","22450(A)","VC","STOP REQUIREMENTS STATE STOP LINE","1","0",""
"173083","2017-04-14 10:54:00","441","500","S","36TH","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"177857","2017-04-14 11:44:00","827","0"," ","ALTADENA","AVENUE"," ","STERLING","COURT","21460A","VC","DRIVING TO LEFT OF DOUBLE SOLID LINES","0","0",""
"173079","2017-04-14 13:17:00","627","0"," ","DOVE","STREET","W","WASHINGTON","STREET","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"172969","2017-04-14 13:52:00","243","9300"," ","DOWDY","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173017","2017-04-14 14:00:00","521","600"," ","14TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172990","2017-04-14 14:04:00","313","7600"," ","BALBOA","AVENUE"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"173155","2017-04-14 15:15:00","611","3300"," ","ROSECRANS","STREET"," "," "," ","22100B","VC","LEFT TURNS AT INTERSECTIONS","0","0","MISDEMEANOR"
"173082","2017-04-14 15:37:00","433","6200"," ","IMPERIAL","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","2","0",""
"173068","2017-04-14 16:00:00","445","4700"," ","MARKET","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"172997","2017-04-14 16:43:00","621","6900"," ","LINDA VISTA","ROAD"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","4","0",""
"172992","2017-04-14 16:55:00","311","3300"," ","DALEY CENTER","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"173049","2017-04-14 17:04:00","721","1700"," ","CORONADO","AVENUE"," "," "," ","21801A","VC","LEFT TURN YIELD UNTIL SAFE OR U-TURN","2","0",""
"173002","2017-04-14 17:57:00","524","500"," ","BROADWAY"," "," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","1","0",""
"172965","2017-04-14 18:15:00","627","300"," ","WASHINGTON","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172996","2017-04-14 19:04:00","124","6000"," ","LA JOLLA","BOULEVARD"," "," "," ","22450(A)","VC","STOP REQUIREMENTS STATE STOP LINE","2","0",""
"172978","2017-04-14 19:25:00","325","8000"," ","MISSION GORGE","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173257","2017-04-14 19:55:00","813","4000"," ","30TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172998","2017-04-14 21:26:00","624","2200"," ","EL CAJON","BOULEVARD"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","1","0",""
"173026","2017-04-14 22:13:00","831","4200"," ","EUCLID","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173097","2017-04-14 22:52:00","614","4700"," ","SANTA CRUZ","AVENUE"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","0","0",""
"173055","2017-04-14 23:50:00","122","1100"," ","TURQUOISE","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"173014","2017-04-14 23:50:00","122","1100"," ","TURQUOISE","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"173058","2017-04-15 00:01:00","511","3500"," ","MAIN","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173032","2017-04-15 01:38:00","831","4400"," ","UNIVERSITY","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172974","2017-04-15 02:30:00","243","9600"," ","TIERRA GRANDE","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"172964","2017-04-15 05:30:00","622","1300"," ","GOSHEN","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173174","2017-04-15 09:00:00","623","0"," ","BACHMAN","PLACE"," ","HOTEL CIRCLE SOUTH"," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173030","2017-04-15 09:55:00","451","0"," ","54TH","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0","MISDEMEANOR"
"173089","2017-04-15 10:05:00","444","3900"," ","F","STREET"," "," "," ","21802A","VC","ENTRANCE FROM STOP THROUGH HIGHWAYYIELD UNTIL REASONABLY SAFE","0","0",""
"172989","2017-04-15 10:40:00","322","5500"," ","WARING","ROAD"," "," "," ","21658A","VC","LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING","1","0",""
"173188","2017-04-15 12:30:00","521","0"," ","17TH","STREET"," ","G","STREET","22450(A)","VC","STOP REQUIREMENTS STATE STOP LINE","0","0",""
"172962","2017-04-15 13:00:00","512","2800"," ","COMMERCIAL","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173000","2017-04-15 13:00:00","521","400"," ","10TH","AVENUE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","1","0",""
"173051","2017-04-15 13:20:00","813","3700"," ","33RD","STREET"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","1","0",""
"172970","2017-04-15 13:45:00","121","3100"," ","MISSION","BOULEVARD"," "," "," ","22106","VC","STARTING PARKED VEHICLES OR BACKING","0","0","MISDEMEANOR"
"173044","2017-04-15 13:50:00","529","0"," ","05TH","AVENUE"," ","ELM","STREET","21950B","VC","PEDESTRIAN NOT TO SUDDENLY ENTER PATH ETC","1","0",""
"173186","2017-04-15 16:01:00","822","0"," ","EL CAJON","BOULEVARD"," ","ESTHER","STREET","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"172993","2017-04-15 16:25:00","313","3800"," ","CONVOY","STREET"," "," "," ","21453A","VC","RED OR STOPVEHICLES STOP AT LIMIT LINE","2","0",""
"173170","2017-04-15 16:43:00","614","1900"," ","CABLE","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173219","2017-04-15 17:05:00","821","6100"," ","ESTELLE","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173034","2017-04-15 18:04:00","113","4000"," ","CLAIREMONT","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"173839","2017-04-15 20:03:00","432","0"," ","EUCLID","AVENUE"," ","IMPERIAL","AVENUE","22102","VC","U-TURN IN BUSINESS DISTRICT","1","0",""
"172988","2017-04-15 20:57:00","314","8600"," ","MISSION CENTER","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"173028","2017-04-15 22:38:00","841","0"," ","BILLMAN","STREET"," ","COLLEGE","AVENUE","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"172987","2017-04-15 23:52:00","123","1100"," ","EAST MISSION BAY","DRIVE"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","2","0",""
"173010","2017-04-15 23:53:00","234","12700"," ","ABRA","DRIVE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"173029","2017-04-16 00:01:00","813","3500"," ","LOUISIANA","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173179","2017-04-16 00:35:00","436","300"," ","WELLING","WAY"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0","MISDEMEANOR"
"172961","2017-04-16 03:00:00","516","3300"," ","SUNRISE","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173038","2017-04-16 04:00:00","326","4800"," ","COLLEGE","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"172976","2017-04-16 04:44:00","325","5900"," ","LARCHWOOD","AVENUE"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173560","2017-04-16 05:00:00","451","5000"," ","ELKHART","STREET"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173087","2017-04-16 09:41:00","722","2200"," ","CORONADO","AVENUE"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","3","0",""
"173078","2017-04-16 09:58:00","521","800"," ","16TH","STREET"," "," "," ","21804","VC","ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY","3","0",""
"173222","2017-04-16 10:00:00","441","4300"," ","BOSTON","AVENUE"," "," "," ","21658A","VC","LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING","0","0","MISDEMEANOR"
"172981","2017-04-16 10:47:00","242","11100"," ","ICE SKATE","PLACE"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"172975","2017-04-16 11:25:00","233","13200"," ","BLACK MTN","ROAD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0","MISDEMEANOR"
"173054","2017-04-16 13:05:00","121","3600"," ","MISSION","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"173009","2017-04-16 13:05:00","121","3600"," ","MISSION","BOULEVARD"," "," "," ","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","0","0",""
"173546","2017-04-16 14:33:00","823","0"," ","58TH","STREET"," ","UNIVERSITY","AVENUE","22107","VC","TURNING MOVEMENTS AND REQUIRED SIGNALS","1","0",""
"173020","2017-04-16 15:00:00","517","1000"," ","33RD","STREET"," "," "," ","MISC-HAZ","VC","MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE","0","0","MISDEMEANOR"
"173154","2017-04-16 15:00:00","433","600"," ","62ND","STREET"," "," "," ","21755","VC","PASS ON THE RIGHT SAFELY","0","0","MISDEMEANOR"
"173033","2017-04-16 15:20:00","123","2500"," ","INGRAHAM","STREET"," "," "," ","22350","VC","VIOLATION OF BASIC SPEED LAW SPEED UNSAFE FOR CONDITIONS","0","0",""
"173006","2017-04-16 16:05:00","934","5000"," ","CARMEL VALLEY","ROAD"," "," "," ","21651B","VC","DRIVE THE WRONG WAY ON A DIVIDED HIGHWAY","4","0",""
